Region,Year,Scenario,SSP,WACC,Tech,Bound
R12_PAS,2030,Baseline,SSP3,0.0369713540706127,hydro,mean
R12_PAS,2035,Baseline,SSP3,0.03459647975487214,hydro,mean
R12_PAS,2040,Baseline,SSP3,0.034139458136078785,hydro,mean
R12_PAS,2045,Baseline,SSP3,0.03390622719430467,hydro,mean
R12_PAS,2050,Baseline,SSP3,0.03337153622766242,hydro,mean
R12_PAS,2055,Baseline,SSP3,0.03320184565746707,hydro,mean
R12_PAS,2060,Baseline,SSP3,0.03357826558101852,hydro,mean
R12_PAS,2065,Baseline,SSP3,0.03429661400693293,hydro,mean
R12_PAS,2070,Baseline,SSP3,0.03508666953968345,hydro,mean
R12_PAS,2075,Baseline,SSP3,0.0353839879736879,hydro,mean
R12_PAS,2080,Baseline,SSP3,0.03568829624455248,hydro,mean
R12_PAS,2085,Baseline,SSP3,0.03555769457029254,hydro,mean
R12_PAS,2090,Baseline,SSP3,0.03543522207568175,hydro,mean
R12_PAS,2095,Baseline,SSP3,0.03531432804346753,hydro,mean
R12_PAS,2100,Baseline,SSP3,0.03520092101310185,hydro,mean
R12_RCPA,2025,Baseline,SSP3,0.08327427635163044,hydro,mean
R12_RCPA,2030,Baseline,SSP3,0.07958365919166485,hydro,mean
R12_RCPA,2035,Baseline,SSP3,0.07975772805111937,hydro,mean
R12_RCPA,2040,Baseline,SSP3,0.0793110160506878,hydro,mean
R12_RCPA,2045,Baseline,SSP3,0.07974164238338748,hydro,mean
R12_RCPA,2050,Baseline,SSP3,0.08066314004126675,hydro,mean
R12_RCPA,2055,Baseline,SSP3,0.08258933181650271,hydro,mean
R12_RCPA,2060,Baseline,SSP3,0.0846571893641907,hydro,mean
R12_RCPA,2065,Baseline,SSP3,0.08496455432265386,hydro,mean
R12_RCPA,2070,Baseline,SSP3,0.08527307934369685,hydro,mean
R12_RCPA,2075,Baseline,SSP3,0.08493515826148366,hydro,mean
R12_RCPA,2080,Baseline,SSP3,0.0846222382100957,hydro,mean
R12_RCPA,2085,Baseline,SSP3,0.08410127871895628,hydro,mean
R12_RCPA,2090,Baseline,SSP3,0.083621344850696,hydro,mean
R12_RCPA,2095,Baseline,SSP3,0.0827860364229351,hydro,mean
R12_RCPA,2100,Baseline,SSP3,0.08202866375531334,hydro,mean
R12_SAS,2025,Baseline,SSP3,0.07160725993635295,hydro,mean
R12_SAS,2030,Baseline,SSP3,0.061427116515602204,hydro,mean
R12_SAS,2035,Baseline,SSP3,0.05819564420610674,hydro,mean
R12_SAS,2040,Baseline,SSP3,0.0581026687468914,hydro,mean
R12_SAS,2045,Baseline,SSP3,0.05578350210641253,hydro,mean
R12_SAS,2050,Baseline,SSP3,0.05494238548135506,hydro,mean
R12_SAS,2055,Baseline,SSP3,0.05397821111586466,hydro,mean
R12_SAS,2060,Baseline,SSP3,0.05491722536964748,hydro,mean
R12_SAS,2065,Baseline,SSP3,0.05593661257604432,hydro,mean
R12_SAS,2070,Baseline,SSP3,0.05703152516523637,hydro,mean
R12_SAS,2075,Baseline,SSP3,0.05832844349918129,hydro,mean
R12_SAS,2080,Baseline,SSP3,0.05975534813289186,hydro,mean
R12_SAS,2085,Baseline,SSP3,0.061627151130090194,hydro,mean
R12_SAS,2090,Baseline,SSP3,0.06379539345143427,hydro,mean
R12_SAS,2095,Baseline,SSP3,0.06496914075919097,hydro,mean
R12_SAS,2100,Baseline,SSP3,0.06622868370581889,hydro,mean
R12_WEU,2025,Baseline,SSP3,0.03445047368632193,hydro,mean
R12_WEU,2030,Baseline,SSP3,0.03437193472108305,hydro,mean
R12_WEU,2035,Baseline,SSP3,0.0341180640795521,hydro,mean
R12_WEU,2040,Baseline,SSP3,0.03347199313264319,hydro,mean
R12_WEU,2045,Baseline,SSP3,0.0330736772110507,hydro,mean
R12_WEU,2050,Baseline,SSP3,0.03342116199222892,hydro,mean
R12_WEU,2055,Baseline,SSP3,0.03308709518198836,hydro,mean
R12_WEU,2060,Baseline,SSP3,0.03345415243143167,hydro,mean
R12_WEU,2065,Baseline,SSP3,0.033551593824384746,hydro,mean
R12_WEU,2070,Baseline,SSP3,0.033656869695936203,hydro,mean
R12_WEU,2075,Baseline,SSP3,0.03361398133798052,hydro,mean
R12_WEU,2080,Baseline,SSP3,0.033589850177687584,hydro,mean
R12_WEU,2085,Baseline,SSP3,0.03387075797392939,hydro,mean
R12_WEU,2090,Baseline,SSP3,0.03415445074290632,hydro,mean
R12_WEU,2095,Baseline,SSP3,0.03437804422580931,hydro,mean
R12_WEU,2100,Baseline,SSP3,0.034604995061010044,hydro,mean
R12_AFR,2020,Baseline,SSP4,0.07854786140882954,hydro,mean
R12_CHN,2020,Baseline,SSP4,0.03341060288566342,hydro,mean
R12_EEU,2020,Baseline,SSP4,0.04911116593938589,hydro,mean
R12_FSU,2020,Baseline,SSP4,0.06738806315333633,hydro,mean
R12_LAM,2020,Baseline,SSP4,0.07005775284186608,hydro,mean
R12_MEA,2020,Baseline,SSP4,0.0663619033588406,hydro,mean
R12_NAM,2020,Baseline,SSP4,0.02719203187250996,hydro,mean
R12_PAO,2020,Baseline,SSP4,0.02926488887689445,hydro,mean
R12_PAS,2020,Baseline,SSP4,0.05123717312336997,hydro,mean
R12_RCPA,2020,Baseline,SSP4,0.08156466560290296,hydro,mean
R12_SAS,2020,Baseline,SSP4,0.07368780898624191,hydro,mean
R12_WEU,2020,Baseline,SSP4,0.03777271405423076,hydro,mean
R12_AFR,2025,Baseline,SSP4,0.0749357848644202,hydro,mean
R12_AFR,2030,Baseline,SSP4,0.07440681783107121,hydro,mean
R12_AFR,2035,Baseline,SSP4,0.06657945055777724,hydro,mean
R12_AFR,2040,Baseline,SSP4,0.06467430742597714,hydro,mean
R12_AFR,2045,Baseline,SSP4,0.06500816065273148,hydro,mean
R12_AFR,2050,Baseline,SSP4,0.06504041959123436,hydro,mean
R12_AFR,2055,Baseline,SSP4,0.06537062004309413,hydro,mean
R12_AFR,2060,Baseline,SSP4,0.0659445824248935,hydro,mean
R12_AFR,2065,Baseline,SSP4,0.06604914297794666,hydro,mean
R12_AFR,2070,Baseline,SSP4,0.06619332382233452,hydro,mean
R12_AFR,2075,Baseline,SSP4,0.06656632958836903,hydro,mean
R12_AFR,2080,Baseline,SSP4,0.06695883511358286,hydro,mean
R12_AFR,2085,Baseline,SSP4,0.06777869001566231,hydro,mean
R12_AFR,2090,Baseline,SSP4,0.0686089563875553,hydro,mean
R12_AFR,2095,Baseline,SSP4,0.06954919950568275,hydro,mean
R12_AFR,2100,Baseline,SSP4,0.07050236855544416,hydro,mean
R12_CHN,2025,Baseline,SSP4,0.03150881202681558,hydro,mean
R12_CHN,2030,Baseline,SSP4,0.0305999400291243,hydro,mean
R12_CHN,2035,Baseline,SSP4,0.029166190372672478,hydro,mean
R12_CHN,2040,Baseline,SSP4,0.02845983609633072,hydro,mean
R12_CHN,2045,Baseline,SSP4,0.02782351275269987,hydro,mean
R12_CHN,2050,Baseline,SSP4,0.027370041167411967,hydro,mean
R12_CHN,2055,Baseline,SSP4,0.027078743754195656,hydro,mean
R12_CHN,2060,Baseline,SSP4,0.02689765039334624,hydro,mean
R12_CHN,2065,Baseline,SSP4,0.026571114345654408,hydro,mean
R12_CHN,2070,Baseline,SSP4,0.02627219591852633,hydro,mean
R12_CHN,2075,Baseline,SSP4,0.026277316162784024,hydro,mean
R12_CHN,2080,Baseline,SSP4,0.02628292981113061,hydro,mean
R12_CHN,2085,Baseline,SSP4,0.026343395873022892,hydro,mean
